text,label
Junk - was completely useless. Returned for a refund,0
I want a refund. It does not work on my fire 7 with my cannon printer.,0
Larger than expected not happy,0
Never even came in...,0
The clock light was not working. Item not functional.,0
Ordered girls 4th birthday dress. Received knock off Victoria’s Secret panties. Not happy at all. Don’t buy from this seller.,0
Had to send it back it was broken,0
"I am VERY DISAPPOINTED! this is not the Scivation I know and love! Been drinking this same flavor for years! I thought with the last batch that I just purchased an old one and dealt with it. This time it has the EXACT SAME horrible new taste. If you loved it before like me, chances are you wint anymore.",0
"Amazon sent me a wrong shelve that fits only 4 pairs instead of the ordered 5 pairs. Then Amazon did it again with the second order. The shelves are terrible, flimsy, the front horizontal supporter is made from the papers and gives way right away. Terrible product, terrible service. Nobody at Amazon pays attention what they they ship.",0
Awful product lost several big fish before I threw the rest of the 90% full pack away broke and left the swivel on my line every time very disappointed,0
Worked for literally 45 minutes then died. You get what you pay for.,0
"Bought in June 2019 and USBs stopped charging in October 2019. Nice concept, but longevity and durability of product is substandard at best.",0
Smells like vomit after you put it on. Wont recommend.,0
Did not work. Lights would not turn on.,0
Not vanilla seeds. Some kind of bean.,0
This is what I was sent instead of the pepper spray I ordered. Highly disappointed.,0
"UPDATE: Seller contacted me offering $25 compensation to remove my previously 3-star review. As a result, I will not remove the review and am lowering my review to 1 star. I have pretty big hands so finding gloves that fit is hard; so I was pleased to see that according to the sizing guide in description for this gloves, I should be an ideal fit for the XL size of these gloves. Unfortunately, I think the measurements on the sizing chart may be a bit optimistic - I could barely fit my hand into the opening, and once on I could barely articulate my fingers they were so tight! Overall though I thought the gloves looked and felt pretty nice; if you're looking at these and have more regular hands, I would advise considering going one size up on these otherwise decent gloves.",0
Wrong product sent from warehouse. Size of a post it note. Would not recommend.,0
"I hated working with this yarn. I knitted a child’s beanie. Maybe a crocheted item would turn out better. I was unable to keep a nice even tension on the yarn because it seemed to stretch. The color was dull, unlike the picture where it looked vibrant. It was difficult to get out of the skein, too, as it was often knotted and tangled. Very disappointed.",0
Only turns on when connected to charger.. needed this for a trip and its such poor quality,0
These lashes were terrible. The magnets on them are enormous and are so strong that they connect before you even get them close to each other making it impossible to put them on.,0
"I cannot return it or I would. it was vacuum packed and once opened it expanded so I could never get it into the original packaging. 1. it is 2 inches thick, NOT 4 inches. 2. it is not memory foam that's worth anything. it sinks into the floor and gives no support 3. it doesn't look like the photo at all I DO NOT RECOMMEND THIS PRODUCT.",0
It didn’t work as the original,0
I never got it delivered . So I bought again from other vendor,0
Returned too small not how it was described.,0
"This item was much shorter than I expected it to be. I have an alaskan malamute and this did not do the trick in trying to help with his pulling. If you have a small dog, this will work for you.",0
Worked okay the first day and that was it. Doesn't work anymore.,0
"(Came Used and broken straight out the package) Even tho I read all the review and they were bad I took a chance thinking I could overcome the issues other ppl had but this just isn’t worth buying. Design is nice, but what’s good of a lock if it doesn’t work . Save your time and money and look else where !!!",0
Most of the pages look like a toddler drew it. Not satisfied with it at all,0
"I ordered the wrong size but no invoice was enclosed with the product or any contact information given. Yes, I could have tracked down the info for returns through my Amazon order but not worth the time.",0
Didn't stick and grew mold underneath,0
"timing belt kit arrived. when having installed, idler pulley was incorrect for the bolt, tensioner pulley get stuck when tightening causing me to have to purchase parts from another source. water pump was not fitting correctly against block.",0
This dress is not good.its look good on pictures but in real it’s horrible.if anyone buy this is west of money. Sleeve of dress is horrible too,0
Just received this protector for my Note 8. It was easy to install. But it is horrible. You can hear the plastic in certain places when you tap on it. Kind of like it’s not stuck all of the way on. But it appears to be. And my biggest complaint is the lack of sensitivity when touching the screen. The phone doesn’t recognize that I’m touching it. I have to hit buttons/keys several times to take. Or lay the phone on a solid surface and Hit the button. It’s the most difficult with having to touch near the edges. I would never buy this again. And I don’t recommend it.,0
I’m writing this to say I never received my items it said it was delivered at the mail room at the apartment complex but when I go to check the apartment front desk mail room they said they never received the items,0
HATE IT!! It looks like a sheet insted of a comfortable,0
This machine will turn off by itself at random.,0
"I did not like that the earrings are so small, a baby could wear them. Way too small for an adult.",0
It broke after 5 month of use,0
"both broke within 2 months, and while they were ""working"" they both made the audio crackle.",0
"These are great looking jackets that will keep a dog warm, BUT they run extremely small and are poorly made. I've had the stitching come apart on two of these in less than two months. Save yourself the trouble and just find another product.",0
I loved the length of these cables. But with just over 2 months of use only 1 cable still works.,0
We bought this to hang up webbing for Halloween decorations. We thought that since web is light and we were sticking to the stucco it would work perfectly ... not so ! Everything had to be redone the next day :(,0
It loses shape quickly. I regret buying this.,0
I tried this in multiple positions on two TVs. ONCE it located 27 channels of the 118 that are available here; the other times it registered NOTHING! The rabbit ears were better!,0
This is a tiny block of cheese. It should be $4.,0
"Don't waste your money, this doesn't hold magnetic eyelashes. Guess it needs to be a lot stronger magnetically to hold on lashes.",0
"This tool are made of cheap plastic, not good for regular use, some come apart when been used, if you want good tools, Don't get this!",0
Music distorted through radii and calls is not come through clear. Returned.,0
I love this polish but this is a complete rip off. It states that it is for 6 cans but you only receive one. Price $39.00. They do not except returns on the item so your stuck with it. Wish I had never ordered. Don't be duped like I was.,0
Not worth it. Photos are not clear at all and when I used the Video to do a walk around. It was very choppy and it looked bad. My cell phone is 30 times better.,0
"After 2~3 weeks of use, there is a tear on the hook area. Won't recommend this product to anyone.",0
This product doesn't do anything to help with the snoring. Very disappointed,0
"The quality of this product is lacking durability. After a couple of times wearing holes appear out of nowhere. I did not snag them catch them tear them ,etc, overall too thin for active wear and use.",0
Came and opened these and missing 6 sticks!!!!,0
I finally got around to installing the water pump after the return deadline. Big mistake. They didn't even send me the right part.,0
"Just got these and the whole heel came off of one of the shoes the 2nd time I wore them. Fit fell but unfortunately broke, disappointed because I really liked them.",0
Grew big and tall and not one pepper on any of the plants,0
"Bought this after reading good reviews. But it’s not water proof at all. If my son has even a little accident in bed, it goes straight to mattress. I don’t see a point in having this. So I have to purchase another one.",0
broke first wk..useless now,0
Very disappointed they way it fits is very uncomfortable and tight and I ordered my size and the material is very itchy,0
The fuzzy kids hated this box and I wasn't a fan either. It was hard to clean out due to weird ridges in the corners. I think the opening in the front wasn't big enough for the kids and they felt super enclosed in the box. I bought this box because I was hoping to keep the litter from flying everywhere. Already got rid of this box and moved onto another one.,0
"Thin, not fleece, just brushed polyester. Cheap looking. Definitely not worth $20. More like something you'd get out of the $1 bin at Walmart.",0
Zipper immediately broke first time my son wore it,0
Received a different pattern ! Instead of the yellow parts they are teal. Very upset because I wanted this beautiful pattern . Returning ASAP,0
Ordered Illy in bulk from this seller and once arrived coffee was less than 1 month from expiration. Amazon refunded product. Check your expiration dates!,0
Did not fit the 6 quart instant pot,0
"Sure, I received the product I ordered, but it was late, and broken upon arrival. I opened up a bubble wrap envelope and all weights were scattered throughout the envelope. There were plastic pieces everywhere. The reason for this purchase is to ensure the accuracy of a scale, but how am I supposed to do that when the calibration weights could be damaged during transit? There were no steps taken to ensure protection of product during delivery. The case the weights came in was shattered to pieces, making it unusable. I'm extremely disappointed with my purchase!!!!!!!",0
One side stopped working and then both sides stopped working,0
Do not purchase!!! Silver hoops broke during important event and the first time of wear. Poorly constructed product.,0
"I rated this product 1 star because after an hour of shaking half the markers they did finally work long enough to write what I needed. The pink one busted during shaking it, the ball flew out and pink went every where. I didn't even use the other half of the markers because of the amount of time it took to even make them write. Will never buy the again.",0
Broke within 5 months. Initially they were ok -- fit fine and worked satisfactorily. But then the ball socket on one end broke and the loose end of the strut punched a holed through my fresh air box. Now I don't trust the other one and will need to replace both. Don't buy these.,0
"I used different anti-skid pads and they worked great, so I purchased these hoping they were similar. Don't work very well at all...",0
"The cans arrived covered in dents and all bent up - It's a miracle they didn't leak all over the box! they were packed in a box with a couple of those useless plastic air bags (basically two quart cans loose bouncing around in a box). Until Amazon improves there method of packing, I will not be ordering these from them again.",0
First time buying the vacuum for my new home. but since I used for two weeks and I was totally disappointed. The battery was dead. Can’t be charged.,0
"Eh, you don't need these like you think you did.",0
Letters were incorrect.,0
"Got 6 to 8 suctions, only 2 works",0
It showed up with the color chipping off.,0
"THE CARAFE WAS OKAY,I THOUGHT IT WOULD BE SIMILAR TO THE ONE THAT I BROKE.IT IS SMALLER,I WOULD LOVE TO HAVE THE SAME AS BEFORE.",0
"Did not like this product,,,,,the adhesive is not good",0
I work in a bakery and like to have long sleeves to help protect my arms. I was hoping this would be good for the summer but it did not keep me cool. The only reason I'm keeping it is to use it in the winter.,0
too small for my head - sent it back,0
This item that was sent is not the same as in picture the one in picture is the genuine one the one I received was a knock off,0
not what expected - material on the skirt is not what expected,0
Lights did not come on even with sensor blocked off and use of supplied transformer. Returned.,0
They lost my product. I have prime shipping and it was suppose to arrive 2 days ago. They didnt even email me or anything saying that it would be late. If I hadnt checked and logged on I would've never known. Worst experience I have ever had.,0
To short for my wheels,0
"Sorry can’t give a review on a item, that was never delivered to me!!!",0
the shower head is threaded for metric thread not isp do not buy in the US. missed return date now have to through in the trash,0
"This is a cute shirt, but the sizing is so off. When I opened the bag I thought it was a child size. Will not shop here again, but was shipped fast, so I gave it a star.",0
It split so I returned it and the new one split... crappy product.,0
"The product itself is great. The way its made with a movable top button is horrible. I always find it turned in the spray position and have to keep turning it to the safe mode. Accidentally, it went off one day in my purse and I kept smelling something really bad but couldn't place my finger on it. PLEASE fix this flaw sabre! Otherwise it's a great product.",0
"Bought the product in January, worked great until March and then started to give inaccurate readings for the outside temperature...off by approximately ten degrees...very disappointing !!!",0
"Just a printed piece of paper, do it in you house.",0
"havent received product after it was suppose to be sent sat than sun than mon , now it said wed ordered 9 days ago , no response from amazon or seller , i see i have to make a claim to get my money back , vacation shot , why cant some one just tell me whats going so i can make arrangement to product from somewhere else , money is not easy to come by but for them its easy , receive money and dont send anything out , what a scam",0
The cartridges fit my printer just fine....but they are not recognized by my printer so I have to go through about 8 steps everytime I want to make a copy of something. Not ideal.,0
Like the product but not the shipping practices. Will need to buy product onsite from box store .,0
My dog ate these but I hated them. They are hard like rocks and I could barely form them around her pills. I guess you get what you pay for; we went back to Greenies.,0
"Purchased in January 2019 and ""Best By"" date printed on bag was Sept 2018. Very disappointing!",0
"Backpack is flimsy, expected more form fit as pictured",0
The thing came looking like a whole rat. I'm not joking this thing looked like some sort of matted dog! D I S G U S T I N G!,0
"I A-B'd two of these gloves versus a single shed brush and it's not close. These stupid things pull a little hair out- then are a hassle to actually get the hair off the glove. Meanwhile normal shed brushes get a lot out quickly and it's nothing to clear the brush of the extracted hair. Literally, just a moment ago, I realized my dog is chewing up these worthless gloves and I don't care. Don't buy these for any reason.",0
These toys are nothing but junk. Two out of 12 toys were broken and two of them didn’t work. The smaller snap on the light up bracelet was broken so I couldn’t fit it to my son’s wrist properly and the bunny with the suction cup was bent so that the suction cup would not stick to the base. It is suppposed to pop up and it does nothing since it won’t stick. The yo yo doesn’t work at all and the stamp was dried up. I paid $20 for these and feel completely ripped off. Two of the toys are really small and cheap as well (the whistle and the white plastic bunny next to the bracelet. Don’t waste your money.,0
Had the scale for only a few weeks and it started to miss weigh and now it won't weigh at all personally I would save your money and go for a higher grade,0
Worked for about 3 months and then both came off weeks apart. Followed direction exactly.,0
All the elements had bent contacts. It seems other buyers are having the same problem. They were well packed. Double boxed and bubble wrapped so it seems unlikely this damage happened in shipping. If you dare to order these you will need pliers to straighten the contacts.,0
It stopped working the day after the return date.. DON'T BUY PEACE OF CRAP.. DONT WASTE MONEY..YOU WILL BE SORRY ..,0
Just too high for me.,0
Half of my stems came with no flowers because they all fell off during shipping.,0
The base of the tree is broken when I opened the box.,0
These filters don't work they are horrible...stopped up after 2 or 3 days,0
sound control broke after two weeks. Pauses sound and skips songs at random.,0
I received this in the mail today. I fully charged it and was so excited to use it. It turned on for less then a second and then turned off and won’t turn back on. Such a disappointment and a waste of my time. I’m returning it today.,0
Some balloons had small holes,0
These smell really bad. Not able to use them inside the house and not able to return them either.,0
The box has been broken when received,0
"The box arrived around 1pm and Mojo was so excited. However, this is what it looked like by 8pm. Mojo's mother is lab/boxer mix, and his father is retriever/walker mix. He is 8 months old and has never chewed our furniture, etc. He does love his toys and is VERY aggressive when he gets a new chew toy, working it hard. I have yet to find one he cannot destroy quickly. This is what happens to his rope toys and the gets pieces off the rubber ones. It would probably be fine for a less aggressive chewer.",0
"never received, was told they did not clear customs",0
This is the second attempt at a gift for my husband. The original and replacement both had a damaged screen. On top of everything we had to pay for a return shipping label on the second one.,0
I understand this is used but why sell it if there's no software to go with it?,0
"After removing this item from the box, I washed the part by screwing it to the cup containing soapy warm water & shaking it. When I unscrewed the blade the black rubber gasket dropped off - fell off, came apart. After 10 minutes of trying to thread it back onto the blade post - I gave up. It was stripped. Now I discover it's not returnable!",0
Honestly tried it a few times to see if it would work better but it’s no good. The rabbit is so much better . Not a good buy,0
36 days in and one candle doesn't light up anymore,0
"I had hopes for this dog puzzle. To be fair, my dog is medium size, weighs 24 lbs., and has lost a few of his small front bottom teeth. This item is too hard for him to retrieve treats. I could see him really work with it but he got really frustrated. Probably better for larger dogs with more powerful jaws. For my dog, it was not.",0
"I bought two of these alarm clocks for my sons' bedrooms. Like other reviews, these clocks do not keep accurate time in either room. The only purpose they serve at this point is to charge their cell phones overnight. This product is a waste of money and I highly discourage consumers to purchase it.",0
"This thing disintegrates in no time. Company has honored it's lifetime guarantee, but it is so frustrating to have to replace it.",0
I ordered these hair ties for my daughter’s Halloween costume. Instead I was sent Burts bees lip balm. Now these hair ties are unavailable. Thanks a lot! I don’t expect such low quality control at Amazon!,0
"Bought 2. Easy to set up and worked perfectly for 60 days, then 1 died.",0
"I bought these for a school supply drive at work. Not only did they show up a day later than their guaranteed ship by date, but the box looks like someone tried to stand on it and then the packages of glitter look like they’ve exploded because of it. Couldn’t find any other place to report this issue.",0
"Unfortunately, this cover fails to function as a stand and collapses the minute you place it at the typing angle. So unless you are planning to hold the iPad in your hand at all times and never need to stand it up to read or type, don't waste your money on this piece of junk.",0
"Had high hope on these. Think that it's such an awesome idea. However when you put it in use, it's kind of flimsy. Unless you have pure soil you can dig, if there are any rocks, roots, wood chip... Good luck to your fingers.",0
"Why show a picture of a bundle of tubes,and only send one.its 3 dollars at pet world.plus its the wrong size needed wider hole.",0
"This product arrived with a profoundly stupid manufacturing error. The vertical water-level view strip, right above the ""Koios"" logo, has no plastic in it. Soon after you lower the water tank into the body, water comes gushing out the slot. Look below for other reviews that relay the same experience.",0
I can't believe how many positive reviews this book has received. I'm annoyed with myself for purchasing this book because it is utter crap. Page after page of juvenile bragging and ranting.,0
"I tried it a number of times. Every time I wanted to use it I had to charge it again - even if it was charged the day before and was never used. I gave up as it is too much of a bother. Nice idea, just wish it wasn’t too much trouble to get it to work.",0
"The scent does not last very long. I am disapointed, I don't think the cologne is authentic. Fake",0
I was looking for an officially licensed guide with pictures and art. This is not that.,0
Made me throw up for a whole day after 4 days of using.,0
"I have only had this watchband for a couple weeks. DOES NOT CLASP WELL. First noticed the issue when I was clapping my hands on my legs, and off came the watch. Today, walking down a hallway, watchband came unclasped again, $300 watch fell off, and broke. DO NOT BUY FOR ANY SPORTS WATCHES AS IT CANNOT EVEN HANDLE NORMAL WEAR.",0
The flower fell off one of the earrings only after a week of my daughter wearing them.,0
"Does not charge, broke my controllers. I plugged them in overnight and now they won’t even turn on. I am now trying to charge them using the regular PS4 cord and they won’t even turn on. I need new controllers",0
"Not good for a dog collar, too weak, opens easily",0
"I got fake fangs instead of brush. I tried to get in touch to get correct item, and return the fangs because i can not use them i have dentures",0
"Candy was all melted, very unprofessional!!!!!",0
If you do not want to hear the person your on the phone with this is a good case for that. Also feels cheaply made,0
All of the vitamins were stuck together.,0
"They look nice, but honestly, the connection is faulty. I use it with my iphone and the connection tend to be faulty. Disappointed :-(",0
It barely brushes the cats hair. Waste of money..,0
This REALLY sucks bad.,0
I returned this item because I do not feel like it did what it was supposed to do -detangle. I felt like all I was adding to my hair was water as the tangles did not budge.,0
TERRIBLE!...DO NOT order this product it will only last a month and it is very difficult to contact the company for a return....I still have this junk in my possession with no access to anyone working for them.,0
This blanket was made for baby hobbits. Way too small.,0
"Well it lasted about 4 months and now has started dragging, barely turning",0
Product does not work. Quality is good but It does not work on the shoes. Makes shoes uncomfortable which is the opposite as this product supposed to do. Returned,0
Not worth it. Didn't work out of the box. Got it on a lightning deal.,0
Does not work as advertised. Skip this and buy another kind does not make your foot peel does not do anything it claims to do,0
This product would be better served as a water sprinkler. The connection between the pump and the water pick is flawed. The water pressure of the pump forces water from the connection. One positive aspect is that you could floss and shower at the same time.,0
Poor material quality. Smell of chemicals/dyes used. Definitely disappointed with product.,0
"First, it didnt come for over a week, even though i have prime. Second, shot about 10 times and then quit working.",0
Need instructions on how to install the bar,0
the pan is warped and it doesn't have a great seal because the tube part it doesn't lay fat enough and it spill out,0
"Burned up the first time I used it, I returned it and bought another which work well.",0
"Tempered glass Screen protector doesn't cover all the screen, it is not unbreakable as described",0
The package arrived very mangled. It was missing a vital part. I contacted the seller and they said they would mail the missing part. Over AN ENTIRE MONTH went by and I still dont have the missing part. I CANNOT PUT TOGETHER THE CHAIR WITHOUT THE PART. Their latest email to me asked ME to drive somewhere and pick up the missing part. This is outrageous. I am very dissapointed in this seller. I want a full refund.,0
"I bought this mattress in October. I rotate it monthly to ensure it wears evenly. It's now March of the next year, so approximately 6 months later. It's terrible. It sinks in and I can feel the bed that holding it. It didn't do that to begin with. I would give it less than 1 star if I could because even the product description says something about it lasting for years. It's only be 6 months. Garbage.",0
"I've already gone through the 2 screen protectors in a week.. One cracked from being dropped on a a rug. Terrible durability. The adhesive doesn't properly stick on either. Second screen protector, popped off almost immediately, and wont stay on. It's a garbage product",0
Shipped used and in poor condition Does not work.. Waste of time and money,0
My dog came without a tell. If it had a tell I would have been really happy with it. I would have sent it back but I rapped it and put it under the Christmas tree before I realized it didn't have a tell. And didn't want to dill with it after Christmas. My boy is ths one how asked my why it didn't have one. I feel horrible about it. I got two othere different dogs for my two othere kids and they wore perfect.,0
"I agree , this people are big time scammers look what they advertise and then you can see our chat how he says only works for T mobile when they advertised worked for AT&T , now want me to return the equipment to refund my money. Sure you already fooled me once and now you want the equipment and keep my money too? You been warn be careful buying from them, plenty of other sellers with integrity and wont steal your money",0
"It sucks, it doesn't seal right when you close it and everything leaks.",0
Spend the money to get something different only lasted a short time,0
"The bags stink, we cannot use them!",0
Received just one box containing 5 refills. Was expecting a total of four boxes.,0
"Purchased these, changed one of the bulbs and it only lasted one week and blew out.",0
Package was full of dust and dirt and the wooden pieces were very cheaply made. It looked like someone delivered this from a pile in their dusty garage. I had to throw some of the boards out because of its condition.,0
"Not worth it. Pages are not very good, pictures are not great. Will not purchase again",0
Broke after a few weeks. Cheap plastic garbage.,0
"It doesn’t work. Don’t buy from this seller. I can’t return it. It was a gift to my husbamd who is always out of town. By the time he got to it, it was passed the return date and I cannot contact Amazon about this item since they’ve changed the layout. It was an expensive mistake. Don’t buy.",0
Can't get a return or replacement and received an electric shaver foil instead of two phone chargers,0
The quality is low. It falls down easily and there's no way to fix the issue. Assembling and dissembling is all hassle. First time I used the bulb base stuck and the bulb itself came out. So I have to find a new bulb and the ceramic base itself is also broken. Overall it's full of hassle and I would not recommend anyone to by this product. Worse part is I didn't use it in the first month and the return window is closed. So it's gonna end up in garbage can.,0
I hope you love the ones you by from this company and that it flatters your face without trying them on even once because they do not offer any returns. They look nice but they look awful on the shape of my face. But I guess I’m stuck with a pair of sunglasses I can’t wear.,0
"I never take the time to write reviews - but I really had to here. I ordered two of these trees and I am shocked. They came in boxes that were too short - so the top foot and a half was crumpled and unable to be stretched back out. The trees were so musty/moldy (probably from sitting in shipping containers like many goods from china). I tried spraying them, cleaning them, nothing helped the smell. They made my apartment smell like an old antique store. Lastly, every time I handled these, my hands broke out in a rash. I don't know what kind of nasty crap is on these trees but they are already out in my hallway waiting to be picked up by UPS. Worst purchase I've ever made on Amazon.",0
"Product arrive on time, but didn’t even get to open it because visible dirt and hair were inside the product box. Gross. Looks like it was used, repacked and resold. Returning promptly. Won’t be getting a replacement. Bummed.",0
These definitely do not feel safe. I was baking something at 400F and took the tray out and looked at the mitt and it was completely black where I picked it up..... NOT WORTH BUYING.,0
IT DOES NOT WORK - and I guess I am unable to return it.,0
I wore it a few times then one of the rings broke and I lost it. It was rose gold so now I can't fix it.,0
"It’s hard to set up. Three times didn’t quite work, never properly interfaced with the modem. At 150 bucks, no thanks",0
Arrived with a broken handle due to poor packaging...,0
These smart? Notebooks are absolutely the worst quality. When you erase with the pen not everything goes away. The paper is os such a low quality that is not even glossy like other notebooks. It is such a shame that Amazon is actually selling these products. Amazon usually has ok products but theses are just just so bad that a scale to measure the poor quality of the product has not been invented.,0
Ordered one wrong mirror for my jeep turns out it’s model is the O2 that is called 03 they got so confused it was ridiculous they just had to refund me my money instead of send me another mirror,0
Received sunglasses instead :(,0
"Bought a box of these, and they are all duds. I’ve been pregnant 3 times, I know how to take a pregnancy test, and I’m not even getting a control line on these once the urine soaks down the strip. Amazon won’t let me return either, even though all 3 in the box are defective. I took these 3 tests, all a couple of hours apart, same defective result. I’ll stick with the reliable cheaply strips.",0
It cracks easily and does not stick well to the phone.,0
Didn’t love it!! It looks nice in the pic!!,0
After 6 months will not hold a charge more than a week and now won't even power on,0
Too slow and drawn out!,0
Adhesive doesn't hold for more than a day.,0
"Cheap, the clasps peel within a week, and are not silver. I didn’t wear anything with chemicals or get in chlorine.",0
Good water bottle. But dropped it once and now the lid leaks .,0
Have to give it such a low rating since after 3 months of use it does not hold a charge. I cannot get a hold of someone in product support to find out if something can be done about it. Did research on my own to see if something was not set up right also had my daughter try to figure it out. Think it is just a defective unit. Very disappointed in this product for the money I spent.,0
This is much too small to cover the complete watch face of a 42 mm watch. Instructions are very sparse!,0
Received it and they are all damaged meaning broken in pieces. And no return or replace so I’m stuck with broken gumballs!,0
The sound quality is worse than the sound of the tv itself.,0
No warming at all not to shrink waist .... Made me itchy they can have it back.,0
Horrible quality. Size is way off. Runs very small.,0
I couldn't even attach the attachments to the machine as they were different sizes. I was greatly disappointed.,0
"Ordered this item two weeks ago and never received it , you would think Amazon would know that and stop asking me to rate a product that I never received .",0
The cheapest screen protector ever. It cracked putting it on. Forget about it protecting my phone when it drops.,0
Not like the original one,0
Bought 2 of these at $200 each. 1 the net was too long so looks of poor quality and 2nd 1 the net is too short.and pvc doesnt fit together. Poor.quality and.construction for.what we paid.,0
How something could make this past QA is beyond me.,0
"I would leave zero stars if I could. I previously bought an almost identical Nuby placemat from Target and love it. The one I got at Target is thick silicone and my 9 month old son isn’t able to lift it off the table. This one is flimsy, has a white film that I can’t wash off, doesn’t feel like silicone, and my son easily ripped it off of our table. I’m not sure why this one is so different, but I really don’t recommend it.",0
"I can’t even write a review because I’ve never been able to try this product. Bought it at a store and got it home, top foil was punctured from the scoop. Bought it on here got it home, opened it, and foil was punched (and moldy this time) from the spoon. STOP PUTTING YOUR SPOON ON TOP OF THE FOIL!!! It smells really good. Wish I could try it. I give up trying at this point tho",0
"This product came opened. The plastic was broken, no top, and partially used. I am completely grossed out.",0
"I open the blue ink and before I could put it in the printer it dripped on computer chair, my pants and my carpet. I had to rush and get some alcohol that removed most of the ink from my chair and carpet. Really disappointed. Cannon is always saying to order authorized ink and when I did it leaked all over. I would have been better off ordering a different ink cartridge rather than the authorized Cannon ink. Less problems.",0
Poor quality! Glad Amazon refunded me for the purchase.,0
"I purchased my first timer in 2013 and just received a fourth warranty replacement. On average, each timer has worked well for slightly more than one year, and then the integrated backup rechargeable battery fails. The battery is supposed to retain the current date and time for about 24 hours when a power outage occurs. But, either the integrated battery or charging circuitry used by Leviton is deficient. Also, the rechargeable battery cannot be removed and replaced. After about one year the current date and time is lost whenever power flickers for just a moment. Leviton seems to acknowledge the problem indirectly as their customer service has never argued when I request a warranty replacement. But, I am getting tired of the annual replacement schedule. I've also read a number of complaints about this issue on Leviton's knowledge base web page. So, it's not just me, and Leviton doesn't appear to be taking any corrective action.",0
"Terrible product, my customer sat on it and it’s just damage the cylinder. She not even that heavy. And I only had this for a month. Now I have to find a replacement. Waste of time and money",0
Was suppose to receive this phone case on Saturday and still has not been delivered. Really disappointed in the fact that I have the option to track package but has never been updated. Will never buy from them again.,0
"I love Amazon. I love Ultimate Ears. Have had other UE speakers and loved the Mega Boom. When I saw UE was making an Alexa enabled speaker I was sold. First use it disconnected for no reason and no matter what wouldn’t reconnect. Unlike other UE speakers, cannot turn off the startup and power down sounds. Nasty buzz, static, hiss, bacon sizzle all the time. Speaks to the quality of the electronics (or lack thereof) that such static is so bad that it is audible with music playing. I almost think I received a counterfeit product it is so bad. All of this is AFTER a software update on a brand new product. Will return immediately! Run!",0
Book itself is great. Only complaint is that it was sold to me as NEW but has writing and highlights thoughout the first section. Paid full price for a new book to receive a used one......,0
"I got this & it did not work, so I put brand spanking new batteries in it. It still didn't work. I tried the batteries in another item & it worked fine. So it wasn't the batteries, it was the product. Do NOT buy this!",0
Piece of crap. Shuts off randomly when fully charged and is brand new. Never been dropped or anything. Will be returning -_-,0
"I'm super disappointed. After simply trying on, the underwires poked out. I decided to ignore this and wore it once anyway. When I washed it the draping came apart in the wash.",0
The refurbishment wasn't done. Couldn't get the face plate off to install the battery. The security screw was submerged or something. Returned it immediately.,0
Wasn't what I ordered didn't work properly at all very dissatisfied,0
This product did not even fit across my queen size bed and the pockets were not deep enough. It was also very hard. This is the first item I’ve ever had to return to Amazon. The return was very easy,0
I've only had it a couple weeks it doesnt turn on anymore when I push the button. Highly disappointed.,0
Didn't seem to do anything to make me feel less hangover. Gave me the runs though.,0
"Whatever you do, please stay clear of this product. Amazon should stop selling it immediately. I have now made three separate purchases of the same product hoping to find six trims that did not arrive all scratched up. After three attempts, the product receives a major fail. Not one trim arrived in new shape. And the last box arrived with three trim missing. The product is junk from China and every piece just sits on top of one another and easily scratches the surface. It's too bad because the product itself seems well made. Somebody needs to improve quality control.",0
"We used them outdoors, still lots of mosquitoes, we went inside and there were mosquitoes already there, the turned 2 of these on and still got bit. DOES NOT WORK",0
"Put these in my car and now the car doesn’t run 🤬 With them in car I hooked it up to a code reader, the codes came up as a misfire on the coils. I guess that’s what I get for buying off of amazon WHAT JUNK 😡 Had to give it 1 star otherwise it wouldn’t let me submit this review",0
I order this game on October 15 and I have not received it it was coming the following day and still nothing,0
This book came in poor conditions,0
"This was the toughest read I've ever had to plow through. Got two chapters in and gave up. It's almost like it was written in another language and translated with a really poor translator application. The info that I could understand was basically copied from internet articles, which, are much better written. Save your money...",0
"This was not delivered to me and it was not left in my mailbox, its a table .Don't tell me it was delivered and it was not because of a timeline. I would like a refund.",0
"Since I badly need the 4:3 ratio for FPV flying, I will keep this unit. However, the USB power supply failed after second time I inserted it. Total junk design. However, opening up the unit, the connections for the supply are pretty obvious, and I think I can fix it. If you are not good at soldering iron, stay away from this equipment like hell, there is no way it would last longer than a couple of days, and there is a clear manufacturing failure. As far as quality (video) is concerned, it seemed to be OK, I have not noticed any major problems during the half-hour I was able to test out the unit. Quality is good, 4:3, 16:9 switchable, as advertized.",0
"No difference, didn't work.",0
"Erasers sent were not as pictured or described. Very tiny, much smaller than photos.",0
"I just received this last night as a Christmas gift for my nephew. The box that the Harry Potter figurine came in was completely crushed. I called Amazon immediately to complain about the embarrassment that they shipped to me. They said they would send me a new one free of charge. I'm hoping the new one comes in good condition with the box not being smushed. It is unacceptable to send products in poor quality like that. If the 2nd box comes smushed as well, I will no longer be ordering from this company and I have warned all my coworkers about the poor quality of their packaging.",0
The product looks so different from the picture. The product looks so cheap. I had to return.,0
Kept freezing and corrupting memory card - tried two different units,0
I don't know what this is or how it got in my orders.,0
First time I used them at a school dance and one blew out after 1.5 hours of use. Spend the xtra money and buy brand name.,0
It worked great for the first few months. Then a part fell off internally and it stopped working.,0
